date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:09	24316/24316	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:08%20GMT	http://jameskit.wixsite.com/letsplay	/home/boss/websites/Thailanda/jameskit.wixsite.com/letsplay.html	(from )
01:14:12	8960/8960	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202016%2003:06:48%20GMT	http://uyugames.com/	/home/boss/websites/Thailanda/uyugames.com/index.html	(from )
01:14:13	83789/83789	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:10%20GMT	http://d8ii.com/	/home/boss/websites/Thailanda/d8ii.com/index.html	(from )
01:14:13	58124/58124	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:11%20GMT	http://octotrip.com/	/home/boss/websites/Thailanda/octotrip.com/index.html	(from )
01:14:15	14168/14168	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:14%20GMT	http://www.ntrigo.com/	/home/boss/websites/Thailanda/www.ntrigo.com/index.html	(from )
01:14:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20Jan%202018%2023:14:16%20GMT	http://www.fourleaf.life/	/home/boss/websites/Thailanda/www.fourleaf.life/index.html	(from )
01:14:18	93/93	---M--	200	added ('OK')	text/plain	etag:%225964abcd-5d%22	https://www.expay.asia/robots.txt		(from )
01:14:18	36240/36240	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:11%20GMT	https://www.expay.asia/	/home/boss/websites/Thailanda/www.expay.asia/index.html	(from )
01:14:19	974/974	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2023:14:19%20GMT	http://fonts.googleapis.com/css?family=PT+Sans:400,400italic,700,700italic&subset=latin,cyrillic	/home/boss/websites/Thailanda/fonts.googleapis.com/css9b6f.css	(from https://www.expay.asia/)
01:14:21	62396/62396	---M--	200	added ('OK')	text/css	etag:%225964ab84-f3bc%22	https://www.expay.asia/css/flat-ui.css	/home/boss/websites/Thailanda/www.expay.asia/css/flat-ui.css	(from https://www.expay.asia/)
01:14:22	3788/3788	---M--	200	added ('OK')	text/css	etag:%225964ab86-ecc%22	https://www.expay.asia/css/responsive-tabs.css	/home/boss/websites/Thailanda/www.expay.asia/css/responsive-tabs.css	(from https://www.expay.asia/)
01:14:23	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2023:14:23%20GMT	http://mc.yandex.ru/watch/21053995	/home/boss/websites/Thailanda/mc.yandex.ru/watch/21053995.6.delayed	(from https://www.expay.asia/)
01:14:23	1845/1845	---M--	200	added ('OK')	image/png	etag:%225964aba3-735%22	https://www.expay.asia/i/logo.png	/home/boss/websites/Thailanda/www.expay.asia/i/logo.png	(from https://www.expay.asia/)
01:14:24	70929/70929	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:23%20GMT	https://www.expay.asia/en/api.html	/home/boss/websites/Thailanda/www.expay.asia/en/api.html	(from https://www.expay.asia/)
01:14:24	35910/35910	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:24%20GMT	https://www.expay.asia/en/methods.html	/home/boss/websites/Thailanda/www.expay.asia/en/methods.html	(from https://www.expay.asia/)
01:14:25	17366/17366	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:24%20GMT	https://www.expay.asia/en/contacts.html	/home/boss/websites/Thailanda/www.expay.asia/en/contacts.html	(from https://www.expay.asia/)
01:14:25	4031/4031	---M--	200	added ('OK')	image/png	etag:%225964aba2-fbf%22	https://www.expay.asia/i/logo-big.png	/home/boss/websites/Thailanda/www.expay.asia/i/logo-big.png	(from https://www.expay.asia/)
01:14:26	641/641	---M--	200	added ('OK')	image/png	etag:%225964ab97-281%22	https://www.expay.asia/i/ico-1.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-1.png	(from https://www.expay.asia/)
01:14:26	771/771	---M--	200	added ('OK')	image/png	etag:%225964ab9d-303%22	https://www.expay.asia/i/ico-3.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-3.png	(from https://www.expay.asia/)
01:14:26	820/820	---M--	200	added ('OK')	image/png	etag:%225964ab9d-334%22	https://www.expay.asia/i/ico-4.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-4.png	(from https://www.expay.asia/)
01:14:26	833/833	---M--	200	added ('OK')	image/png	etag:%225964ab9e-341%22	https://www.expay.asia/i/ico-5.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-5.png	(from https://www.expay.asia/)
01:14:27	1377/1377	---M--	200	added ('OK')	image/png	etag:%225964ab9e-561%22	https://www.expay.asia/i/ico-6.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-6.png	(from https://www.expay.asia/)
01:14:27	513/513	---M--	200	added ('OK')	image/png	etag:%225964ab9b-201%22	https://www.expay.asia/i/ico-2.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-2.png	(from https://www.expay.asia/)
01:14:28	4661/4661	---M--	200	added ('OK')	image/png	etag:%225964abc4-1235%22	https://www.expay.asia/i/use-1.png	/home/boss/websites/Thailanda/www.expay.asia/i/use-1.png	(from https://www.expay.asia/)
01:14:28	4566/4566	---M--	200	added ('OK')	image/png	etag:%225964abc5-11d6%22	https://www.expay.asia/i/use-2.png	/home/boss/websites/Thailanda/www.expay.asia/i/use-2.png	(from https://www.expay.asia/)
01:14:28	6150/6150	---M--	200	added ('OK')	image/png	etag:%225964abc5-1806%22	https://www.expay.asia/i/use-3.png	/home/boss/websites/Thailanda/www.expay.asia/i/use-3.png	(from https://www.expay.asia/)
01:14:29	5141/5141	---M--	200	added ('OK')	image/png	etag:%225964abc6-1415%22	https://www.expay.asia/i/use-4.png	/home/boss/websites/Thailanda/www.expay.asia/i/use-4.png	(from https://www.expay.asia/)
01:14:29	5430/5430	---M--	200	added ('OK')	image/png	etag:%225964abc6-1536%22	https://www.expay.asia/i/use-5.png	/home/boss/websites/Thailanda/www.expay.asia/i/use-5.png	(from https://www.expay.asia/)
01:14:29	2071/2071	---M--	200	added ('OK')	image/png	etag:%225964aba4-817%22	https://www.expay.asia/i/methods/bangkok_bank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/bangkok_bank.png	(from https://www.expay.asia/)
01:14:30	4999/4999	---M--	200	added ('OK')	image/png	etag:%225964aba9-1387%22	https://www.expay.asia/i/methods/kasikorn.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/kasikorn.png	(from https://www.expay.asia/)
01:14:30	2038/2038	---M--	200	added ('OK')	image/png	etag:%225964abb0-7f6%22	https://www.expay.asia/i/methods/scb-logo.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/scb-logo.png	(from https://www.expay.asia/)
01:14:31	2405/2405	---M--	200	added ('OK')	image/png	etag:%225964aba5-965%22	https://www.expay.asia/i/methods/bdo.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/bdo.png	(from https://www.expay.asia/)
01:14:31	2244/2244	---M--	200	added ('OK')	image/png	etag:%225964abb1-8c4%22	https://www.expay.asia/i/methods/UCPB.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/UCPB.png	(from https://www.expay.asia/)
01:14:32	2459/2459	---M--	200	added ('OK')	image/png	etag:%225964aba6-99b%22	https://www.expay.asia/i/methods/BPI.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/BPI.png	(from https://www.expay.asia/)
01:14:32	3175/3175	---M--	200	added ('OK')	image/png	etag:%225964aba6-c67%22	https://www.expay.asia/i/methods/Chinabank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Chinabank.png	(from https://www.expay.asia/)
01:14:32	2782/2782	---M--	200	added ('OK')	image/png	etag:%225964abab-ade%22	https://www.expay.asia/i/methods/lbc.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/lbc.png	(from https://www.expay.asia/)
01:14:33	1800/1800	---M--	200	added ('OK')	image/png	etag:%225964abad-708%22	https://www.expay.asia/i/methods/Maybank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Maybank.png	(from https://www.expay.asia/)
01:14:33	2441/2441	---M--	200	added ('OK')	image/png	etag:%225964abb0-989%22	https://www.expay.asia/i/methods/RobinsonsBank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/RobinsonsBank.png	(from https://www.expay.asia/)
01:14:33	1943/1943	---M--	200	added ('OK')	image/png	etag:%225964aba7-797%22	https://www.expay.asia/i/methods/EastWest.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/EastWest.png	(from https://www.expay.asia/)
01:14:34	2296/2296	---M--	200	added ('OK')	image/png	etag:%225964abaa-8f8%22	https://www.expay.asia/i/methods/Landbank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Landbank.png	(from https://www.expay.asia/)
01:14:34	2625/2625	---M--	200	added ('OK')	image/png	etag:%225964abb2-a41%22	https://www.expay.asia/i/methods/unionbank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/unionbank.png	(from https://www.expay.asia/)
01:14:35	1626/1626	---M--	200	added ('OK')	image/png	etag:%225964abad-65a%22	https://www.expay.asia/i/methods/metrobank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/metrobank.png	(from https://www.expay.asia/)
01:14:35	2339/2339	---M--	200	added ('OK')	image/png	etag:%225964abae-923%22	https://www.expay.asia/i/methods/PNB.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/PNB.png	(from https://www.expay.asia/)
01:14:36	1568/1568	---M--	200	added ('OK')	image/png	etag:%225964abaf-620%22	https://www.expay.asia/i/methods/RCBC.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/RCBC.png	(from https://www.expay.asia/)
01:14:36	1413/1413	---M--	200	added ('OK')	image/png	etag:%225964abb1-585%22	https://www.expay.asia/i/methods/Security-Bank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Security-Bank.png	(from https://www.expay.asia/)
01:14:37	2607/2607	---M--	200	added ('OK')	image/png	etag:%225964abb1-a2f%22	https://www.expay.asia/i/methods/Sterling-Bank.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Sterling-Bank.png	(from https://www.expay.asia/)
01:14:37	2150/2150	---M--	200	added ('OK')	image/png	etag:%225964abae-866%22	https://www.expay.asia/i/methods/paypallogo.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/paypallogo.png	(from https://www.expay.asia/)
01:14:37	1368/1368	---M--	200	added ('OK')	image/png	etag:%225964abb3-558%22	https://www.expay.asia/i/methods/wm.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/wm.png	(from https://www.expay.asia/)
01:14:38	2062/2062	---M--	200	added ('OK')	image/png	etag:%225964abb4-80e%22	https://www.expay.asia/i/methods/yamoney_en.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/yamoney_en.png	(from https://www.expay.asia/)
01:14:38	2324/2324	---M--	200	added ('OK')	image/png	etag:%225964abaf-914%22	https://www.expay.asia/i/methods/qiwi.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/qiwi.png	(from https://www.expay.asia/)
01:14:38	3250/3250	---M--	200	added ('OK')	image/png	etag:%225964aba7-cb2%22	https://www.expay.asia/i/methods/EasyPay.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/EasyPay.png	(from https://www.expay.asia/)
01:14:39	4555/4555	---M--	200	added ('OK')	image/png	etag:%225964aba9-11cb%22	https://www.expay.asia/i/methods/GlobalMoney.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/GlobalMoney.png	(from https://www.expay.asia/)
01:14:39	2274/2274	---M--	200	added ('OK')	image/png	etag:%225964aba8-8e2%22	https://www.expay.asia/i/methods/FilsPay.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/FilsPay.png	(from https://www.expay.asia/)
01:14:39	1428/1428	---M--	200	added ('OK')	image/png	etag:%225964abab-594%22	https://www.expay.asia/i/methods/liqpay.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/liqpay.png	(from https://www.expay.asia/)
01:14:40	2079/2079	---M--	200	added ('OK')	image/png	etag:%225964aba5-81f%22	https://www.expay.asia/i/methods/bitcoin.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/bitcoin.png	(from https://www.expay.asia/)
01:14:40	2962/2962	---M--	200	added ('OK')	image/png	etag:%225964aba8-b92%22	https://www.expay.asia/i/methods/Gcash.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/Gcash.png	(from https://www.expay.asia/)
01:14:41	1161/1161	---M--	200	added ('OK')	image/png	etag:%225964aba9-489%22	https://www.expay.asia/i/methods/iPay.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/iPay.png	(from https://www.expay.asia/)
01:14:41	1286/1286	---M--	200	added ('OK')	image/png	etag:%225964aba5-506%22	https://www.expay.asia/i/methods/boleto.png	/home/boss/websites/Thailanda/www.expay.asia/i/methods/boleto.png	(from https://www.expay.asia/)
01:14:41	856/856	---M--	200	added ('OK')	image/png	etag:%225964ab88-358%22	https://www.expay.asia/i/1.png	/home/boss/websites/Thailanda/www.expay.asia/i/1.png	(from https://www.expay.asia/)
01:14:42	1823/1823	---M--	200	added ('OK')	image/png	etag:%225964ab88-71f%22	https://www.expay.asia/i/2.png	/home/boss/websites/Thailanda/www.expay.asia/i/2.png	(from https://www.expay.asia/)
01:14:42	1949/1949	---M--	200	added ('OK')	image/png	etag:%225964ab88-79d%22	https://www.expay.asia/i/3.png	/home/boss/websites/Thailanda/www.expay.asia/i/3.png	(from https://www.expay.asia/)
01:14:42	1325/1325	---M--	200	added ('OK')	image/png	etag:%225964ab89-52d%22	https://www.expay.asia/i/4.png	/home/boss/websites/Thailanda/www.expay.asia/i/4.png	(from https://www.expay.asia/)
01:14:43	1721/1721	---M--	200	added ('OK')	image/png	etag:%225964ab89-6b9%22	https://www.expay.asia/i/5.png	/home/boss/websites/Thailanda/www.expay.asia/i/5.png	(from https://www.expay.asia/)
01:14:43	16955/16955	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2023:14:43%20GMT	https://www.expay.asia/en_api.html	/home/boss/websites/Thailanda/www.expay.asia/en_api.html	(from https://www.expay.asia/)
01:14:44	1589/1589	---M--	200	added ('OK')	image/png	etag:%225964ab99-635%22	https://www.expay.asia/i/ico-15.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-15.png	(from https://www.expay.asia/)
01:14:44	1069/1069	---M--	200	added ('OK')	image/png	etag:%225964ab9a-42d%22	https://www.expay.asia/i/ico-18.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-18.png	(from https://www.expay.asia/)
01:14:45	2596/2596	---M--	200	added ('OK')	image/png	etag:%225964ab9b-a24%22	https://www.expay.asia/i/ico-19.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-19.png	(from https://www.expay.asia/)
01:14:45	1647/1647	---M--	200	added ('OK')	image/png	etag:%225964ab98-66f%22	https://www.expay.asia/i/ico-13.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-13.png	(from https://www.expay.asia/)
01:14:45	2411/2411	---M--	200	added ('OK')	image/png	etag:%225964ab99-96b%22	https://www.expay.asia/i/ico-16.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-16.png	(from https://www.expay.asia/)
01:14:46	1595/1595	---M--	200	added ('OK')	image/png	etag:%225964ab9a-63b%22	https://www.expay.asia/i/ico-17.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-17.png	(from https://www.expay.asia/)
01:14:46	2374/2374	---M--	200	added ('OK')	image/png	etag:%225964ab99-946%22	https://www.expay.asia/i/ico-14.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-14.png	(from https://www.expay.asia/)
01:14:47	2219/2219	---M--	200	added ('OK')	image/png	etag:%225964ab97-8ab%22	https://www.expay.asia/i/ico-11.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-11.png	(from https://www.expay.asia/)
01:14:47	3025/3025	---M--	200	added ('OK')	image/png	etag:%225964ab98-bd1%22	https://www.expay.asia/i/ico-12.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-12.png	(from https://www.expay.asia/)
01:14:47	3982/3982	---M--	200	added ('OK')	image/png	etag:%225964ab9b-f8e%22	https://www.expay.asia/i/ico-20.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-20.png	(from https://www.expay.asia/)
01:14:48	3130/3130	---M--	200	added ('OK')	image/png	etag:%225964ab9c-c3a%22	https://www.expay.asia/i/ico-21.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-21.png	(from https://www.expay.asia/)
01:14:48	2700/2700	---M--	200	added ('OK')	image/png	etag:%225964ab9c-a8c%22	https://www.expay.asia/i/ico-22.png	/home/boss/websites/Thailanda/www.expay.asia/i/ico-22.png	(from https://www.expay.asia/)
01:14:48	23102/23102	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:48%20GMT	https://www.expay.asia/en/privacy.html	/home/boss/websites/Thailanda/www.expay.asia/en/privacy.html	(from https://www.expay.asia/)
01:14:49	25844/25844	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:14:48%20GMT	https://www.expay.asia/en/terms.html	/home/boss/websites/Thailanda/www.expay.asia/en/terms.html	(from https://www.expay.asia/)
01:14:52	10164/10164	---M--	200	added ('OK')	application/x-javascript	etag:%225964c334-27b4%22	https://www.expay.asia/js/script.js	/home/boss/websites/Thailanda/www.expay.asia/js/script.js	(from https://www.expay.asia/)
01:14:53	43694/43694	---M--	200	added ('OK')	application/x-javascript	etag:%225964abcc-aaae%22	https://www.expay.asia/js/parsley.min.js	/home/boss/websites/Thailanda/www.expay.asia/js/parsley.min.js	(from https://www.expay.asia/)
01:14:53	2447/2447	---M--	200	added ('OK')	application/x-javascript	etag:%225964abcc-98f%22	https://www.expay.asia/js/responsive-tabs.js	/home/boss/websites/Thailanda/www.expay.asia/js/responsive-tabs.js	(from https://www.expay.asia/)
01:14:54	3115/3115	---M--	200	added ('OK')	application/x-javascript	etag:%225964abcb-c2b%22	https://www.expay.asia/js/niceCheckbox.js	/home/boss/websites/Thailanda/www.expay.asia/js/niceCheckbox.js	(from https://www.expay.asia/)
01:14:54	6807/6807	---M--	200	added ('OK')	application/x-javascript	etag:%225964abcc-1a97%22	https://www.expay.asia/js/prism.js	/home/boss/websites/Thailanda/www.expay.asia/js/prism.js	(from https://www.expay.asia/)
01:14:55	35943/35943	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	http://www.google-analytics.com/analytics.js	/home/boss/websites/Thailanda/www.google-analytics.com/analytics.js	(from https://www.expay.asia/)
01:14:55	445/445	---M--	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202018%2023:14:55%20GMT	http://jameskit.wixsite.com/robots.txt		(from )
01:14:56	1406/1406	---M--	200	added ('OK')	image/x-icon	etag:%225a5b096b-57e%22	https://www.wix.com/favicon.ico	/home/boss/websites/Thailanda/www.wix.com/favicon.ico	(from http://jameskit.wixsite.com/letsplay)
01:14:57	1649/1649	---MCZ	200	added ('OK')	text/xml	date:Tue,%2016%20Jan%202018%2023:14:56%20GMT	http://jameskit.wixsite.com/letsplay/feed.xml	/home/boss/websites/Thailanda/jameskit.wixsite.com/letsplay/feed.xml	(from http://jameskit.wixsite.com/letsplay)
01:14:58	28028/28028	---M-Z	200	added ('OK')	application/javascript	etag:%22e8714931d6c6c9638be73615122e98a0%22	https://cdn.ravenjs.com/3.21.0/raven.min.js	/home/boss/websites/Thailanda/cdn.ravenjs.com/3.21.0/raven.min.js	(from http://jameskit.wixsite.com/letsplay)
01:14:58	15219/15219	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%2241d6234ac5270f9d344e50a6b68aa3d4-1%22	https://static.parastorage.com/services/third-party/requirejs/2.1.15/require.min.js	/home/boss/websites/Thailanda/static.parastorage.com/services/third-party/requirejs/2.1.15/require.min.js	(from http://jameskit.wixsite.com/letsplay)
01:14:59	23/23	---M--	400	error ('Bad%20Request')	text/html	etag:W/%2217-sZYFt1g3jTfeNObyv7IhPWkVIBs%22	https://static.parastorage.com/polyfill/v2/polyfill.min.js?features=es2015,es2016,es2017,fetch&flags=gated&unknown=polyfill&rum=0	/home/boss/websites/Thailanda/static.parastorage.com/polyfill/v2/polyfill.min.56acc0.delayed	(from http://jameskit.wixsite.com/letsplay)
01:15:00	51584/51584	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%22c4d577924d9a0d33015c6c09464f1070-1%22	https://static.parastorage.com/services/santa/1.2682.22/app/main-r.min.js	/home/boss/websites/Thailanda/static.parastorage.com/services/santa/1.2682.22/app/main-r.min.js	(from http://jameskit.wixsite.com/letsplay)
01:15:01	72772/72772	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c8515f131f3194c32a3670c8e274fab6%22	https://static.parastorage.com/unpkg/lodash@4.17.4/lodash.min.js	/home/boss/websites/Thailanda/static.parastorage.com/unpkg/lodash@4.17.4/lodash.min.js	(from http://jameskit.wixsite.com/letsplay)
01:15:02	26386/26386	---M-Z	200	added ('OK')	application/javascript	etag:W/%2250a4556b0089cfa1cb61e88ea23bbcce%22	https://static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	/home/boss/websites/Thailanda/static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	(from http://jameskit.wixsite.com/letsplay)
01:15:03	36833/36833	---M-Z	200	added ('OK')	application/javascript	etag:W/%2208ae4114cbda012bf3cb00d865a42a32%22	https://static.parastorage.com/unpkg/react@15.5.4/dist/react-with-addons.min.js	/home/boss/websites/Thailanda/static.parastorage.com/unpkg/react@15.5.4/dist/react-with-addons.min.js	(from http://jameskit.wixsite.com/letsplay)
01:15:03	2907/2907	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2023:15:03%20GMT	http://jameskit.wixsite.com/sitemap.xml	/home/boss/websites/Thailanda/jameskit.wixsite.com/sitemap.5b.delayed	(from http://jameskit.wixsite.com/letsplay)
01:15:03	2907/2907	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2023:15:03%20GMT	http://jameskit.wixsite.com/feed.xml	/home/boss/websites/Thailanda/jameskit.wixsite.com/feed.xml	(from http://jameskit.wixsite.com/letsplay)
01:15:04	1603/1603	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2023:15:03%20GMT	http://fonts.googleapis.com/	/home/boss/websites/Thailanda/fonts.googleapis.com/index.html	(from http://jameskit.wixsite.com/letsplay)
01:15:04	345/345	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2023:15:04%20GMT	https://static.wixstatic.com/	/home/boss/websites/Thailanda/static.wixstatic.com/index.html	(from http://jameskit.wixsite.com/letsplay)
01:15:05	107593/107593	---M-Z	200	added ('OK')	application/json	etag:%2208e7b173880fa73a7b6199b00b09d652%22	https://static.wixstatic.com/sites/27666b_70e45a40d655b691c5b43dc925e24c52_285.json.z?v=3	/home/boss/websites/Thailanda/static.wixstatic.com/sites/27666b_70e45a40d655b691c5b43dc925e24c52_285.json30f4.json	(from http://jameskit.wixsite.com/letsplay)
01:15:06	44963/44963	---M-Z	200	added ('OK')	application/json	etag:%2291ec1e9d70820239b786bc1380ee353f%22	https://static.wixstatic.com/sites/27666b_c2898215a41f7c705d4d264179cdf3c5_277.json.z?v=3	/home/boss/websites/Thailanda/static.wixstatic.com/sites/27666b_c2898215a41f7c705d4d264179cdf3c5_277.json30f4.json	(from http://jameskit.wixsite.com/letsplay)
01:15:06	44/44	---M-Z	200	added ('OK')	text/plain	date:Sun,%2021%20May%202017%2001:00:43%20GMT	http://d8ii.com/robots.txt		(from )
01:15:08	5842/5842	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2023:15:07%20GMT	http://gmpg.org/xfn/11	/home/boss/websites/Thailanda/gmpg.org/xfn/11.html	(from http://d8ii.com/)
01:15:11	42/42	---MCZ	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2016%20Jan%202018%2023:15:10%20GMT	http://d8ii.com/xmlrpc.php	/home/boss/websites/Thailanda/d8ii.com/xmlrpc.php	(from http://d8ii.com/)
01:15:11	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Tue,%2016%20Jan%202018%2023:15:11%20GMT	http://google.com/+D8iioffshoreoutsoucing	/home/boss/websites/Thailanda/google.com/+D8iioffshoreoutsoucing.61.delayed	(from http://d8ii.com/)
01:15:12	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2016%20Jan%202018%2023:15:12%20GMT	http://s.w.org/	/home/boss/websites/Thailanda/s.w.org/index.html	(from http://d8ii.com/)
01:15:12	15709/15709	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Sep%202016%2017:49:13%20GMT	http://d8ii.com/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.6.8	/home/boss/websites/Thailanda/d8ii.com/wp-content/plugins/LayerSlider/static/css/layerslider76f9.css	(from http://d8ii.com/)
01:15:13	2323/2323	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2023:15:12%20GMT	http://fonts.googleapis.com/css?family=Lato:100,300,regular,700,900%7COpen+Sans:300%7CIndie+Flower:regular%7COswald:300,regular,700&subset=latin%2Clatin-ext	/home/boss/websites/Thailanda/fonts.googleapis.com/css0f22.css	(from http://d8ii.com/)
01:15:13	3306/3306	---M-Z	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202016%2011:21:59%20GMT	http://d8ii.com/wp-content/plugins/click-to-tweet-by-todaymade/assets/css/styles.css?ver=4.9.1	/home/boss/websites/Thailanda/d8ii.com/wp-content/plugins/click-to-tweet-by-todaymade/assets/css/styles5859.css	(from http://d8ii.com/)
01:15:14	1606/1606	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Apr%202017%2009:53:23%20GMT	http://d8ii.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7	/home/boss/websites/Thailanda/d8ii.com/wp-content/plugins/contact-form-7/includes/css/styles4906.css	(from http://d8ii.com/)
01:15:14	36724/36724	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Sep%202016%2017:49:17%20GMT	http://d8ii.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.5.4	/home/boss/websites/Thailanda/d8ii.com/wp-content/plugins/revslider/public/assets/css/settingsfc61.css	(from http://d8ii.com/)
01:15:15	318781/318781	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Sep%202016%2017:44:34%20GMT	http://d8ii.com/wp-content/themes/uncode/library/css/style.css	/home/boss/websites/Thailanda/d8ii.com/wp-content/themes/uncode/library/css/style.css	(from http://d8ii.com/)
01:15:16	9439/9439	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2027%20Oct%202017%2014:55:06%20GMT	http://d8ii.com/comments/feed/	/home/boss/websites/Thailanda/d8ii.com/comments/feed/index.html	(from http://d8ii.com/)
01:15:16	183324/183324	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Nov%202017%2012:09:15%20GMT	http://d8ii.com/wp-content/themes/uncode/library/css/style-custom.css	/home/boss/websites/Thailanda/d8ii.com/wp-content/themes/uncode/library/css/style-custom.css	(from http://d8ii.com/)
